YEAR,DATE,MONTH,SITE,PLANT,DEPTH,FROND,LNGTH_WC,DIAM_WC,WT_WC,NODES_WC,WT_NB_WC,LNGTH_C,DIAM_C,WT_C,NODES_C,WT_NB_C,STATUS,SCRAP,BLADES,NOTES,use,Sum water column and canopy lengths,Sum water column and canopy weight
2002,10/9/02,10,AQUE,1,9.4,11,9.4,,0.95,,,0.6,,0.22,,,T,1.26,,,Y,10,1.17
2002,10/9/02,10,AQUE,1,9.4,12,9.4,,0.93,,,6.2,,2.3,,,G,1.26,,,Y,15.6,3.23
2002,10/9/02,10,AQUE,1,9.4,13,9.4,,0.8,,,5.8,,1.89,,,T,1.26,,,Y,15.2,2.69
2002,10/9/02,10,AQUE,1,9.4,14,8.6,,0.79,,,0,,0,,,G,1.26,,,Y,8.6,0.79
2002,10/9/02,10,AQUE,1,9.4,15,9.4,,1.1,,,6.9,,2.74,,,T,1.26,,,Y,16.3,3.84
2002,10/9/02,10,AQUE,1,9.4,16,9.4,,1.32,,,0,,0,,,G,1.26,,,Y,9.4,1.32
2002,10/9/02,10,AQUE,1,9.4,17,8.8,,1.33,,,0,,0,,,G,1.26,,,Y,8.8,1.33
2002,10/9/02,10,AQUE,1,9.4,18,9.4,,0.63,,,2,,0.38,,,T,1.26,,,Y,11.4,1.01
2002,10/9/02,10,AQUE,1,9.4,19,9.4,,0.98,,,6.3,,2.41,,,T,1.26,,,Y,15.7,3.39
2002,10/9/02,10,AQUE,1,9.4,20,9.4,,1.02,,,3,,0.63,,,G,1.26,,,Y,12.4,1.65
2002,10/9/02,10,AQUE,1,9.4,21,9.4,,0.69,,,3.4,,0.84,,,T,1.26,,,Y,12.8,1.53
2002,10/9/02,10,AQUE,1,9.4,22,9.4,,0.79,,,4,,1.27,,,G,1.26,,,Y,13.4,2.06
2002,10/9/02,10,AQUE,1,9.4,23,9.4,,0.89,,,7.6,,2.85,,,T,1.26,,,Y,17,3.74
2002,10/9/02,10,AQUE,1,9.4,24,4.5,,0.32,,,0,,0,,,G,1.26,,,Y,4.5,0.32
2002,10/9/02,10,AQUE,1,9.4,25,3.1,,0.23,,,0,,0,,,G,1.26,,,Y,3.1,0.23
2002,10/9/02,10,AQUE,1,9.4,26,3.7,,0.26,,,0,,0,,,G,1.26,,,Y,3.7,0.26
2002,10/9/02,10,AQUE,1,9.4,27,3.3,,0.39,,,0,,0,,,G,1.26,,,Y,3.3,0.39
2002,10/9/02,10,AQUE,1,9.4,28,6.4,,0.71,,,0,,0,,,G,1.26,,,Y,6.4,0.71
2002,10/9/02,10,AQUE,1,9.4,29,7.6,,0.77,,,0,,0,,,G,1.26,,,Y,7.6,0.77
2002,10/9/02,10,AQUE,1,9.4,30,6.2,,0.44,,,0,,0,,,G,1.26,,,Y,6.2,0.44
2002,10/9/02,10,AQUE,1,9.4,31,9.4,,0.88,,,7.1,,2.09,,,G,1.26,,,Y,16.5,2.97
2002,10/9/02,10,AQUE,1,9.4,32,1.6,,0.1,,,0,,0,,,G,1.26,,,Y,1.6,0.1
2002,10/9/02,10,AQUE,1,9.4,33,9.4,,0.85,,,5.8,,1.94,,,G,1.26,,,Y,15.2,2.79
2002,10/9/02,10,AQUE,1,9.4,34,6.1,,0.25,,,0,,0,,,G,1.26,,,Y,6.1,0.25
2002,10/9/02,10,AQUE,2,8.8,1,4.3,,0.32,,,0,,0,,,G,1.39,,,Y,4.3,0.32
2002,10/9/02,10,AQUE,2,8.8,2,2.1,,0.12,,,0,,0,,,G,1.39,,,Y,2.1,0.12
2002,10/9/02,10,AQUE,2,8.8,3,0.6,,0.03,,,0,,0,,,G,1.39,,,Y,0.6,0.03
2002,10/9/02,10,AQUE,2,8.8,4,5.7,,0.39,,,0,,0,,,G,1.39,,,Y,5.7,0.39
2002,10/9/02,10,AQUE,2,8.8,5,1.3,,0.04,,,0,,0,,,G,1.39,,,Y,1.3,0.04
2002,10/9/02,10,AQUE,2,8.8,6,0.9,,0.03,,,0,,0,,,G,1.39,,,Y,0.9,0.03
2002,10/9/02,10,AQUE,2,8.8,7,0.5,,0.02,,,0,,0,,,G,1.39,,,Y,0.5,0.02
2002,10/9/02,10,AQUE,2,8.8,8,8.8,,0.71,,,1.3,,0.22,,,G,1.39,,,Y,10.1,0.93
2002,10/9/02,10,AQUE,2,8.8,9,8.8,,1.06,,,0.7,,0.1,,,G,1.39,,,Y,9.5,1.16
2002,10/9/02,10,AQUE,2,8.8,10,8.8,,0.9,,,0.4,,0.1,,,G,1.39,,,Y,9.2,1
2002,10/9/02,10,AQUE,2,8.8,11,8.8,,0.97,,,2.2,,0.67,,,G,1.39,,,Y,11,1.64
2002,10/9/02,10,AQUE,2,8.8,12,8.8,,0.84,,,1.5,,0.25,,,G,1.39,,,Y,10.3,1.09
2002,10/9/02,10,AQUE,2,8.8,13,6.5,,0.6,,,0,,0,,,G,1.39,,,Y,6.5,0.6
2002,10/9/02,10,AQUE,2,8.8,14,7.5,,0.69,,,0,,0,,,G,1.39,,,Y,7.5,0.69
2002,10/9/02,10,AQUE,2,8.8,15,5.8,,0.23,,,0,,0,,,S,1.39,,,Y,5.8,0.23
2002,10/9/02,10,AQUE,2,8.8,16,8.8,,0.61,,,5.3,,1.43,,,G,1.39,,,Y,14.1,2.04
2002,10/9/02,10,AQUE,2,8.8,17,8.8,,0.62,,,4.5,,0.86,,,G,1.39,,,Y,13.3,1.48
2002,10/9/02,10,AQUE,2,8.8,18,8.8,,0.4,,,5.2,,0.32,,,S,1.39,,,Y,14,0.72
2002,10/9/02,10,AQUE,2,8.8,19,8.8,,0.54,,,7.8,,1.96,,,T,1.39,,,Y,16.6,2.5
2002,10/9/02,10,AQUE,2,8.8,20,7.3,,0.6,,,0,,0,,,G,1.39,,,Y,7.3,0.6
2002,10/9/02,10,AQUE,2,8.8,21,5.5,,0.2,,,0,,0,,,S,1.39,,,Y,5.5,0.2
2002,10/9/02,10,AQUE,2,8.8,22,0.6,,0.02,,,0,,0,,,G,1.39,,,Y,0.6,0.02
2002,10/9/02,10,AQUE,2,8.8,23,8.8,,0.7,,,5.3,,1.7,,,T,1.39,,,Y,14.1,2.4
2002,10/9/02,10,AQUE,2,8.8,24,8.8,,0.61,,,3.1,,0.67,,,T,1.39,,,Y,11.9,1.28
2002,10/9/02,10,AQUE,2,8.8,25,8.8,,0.65,,,6,,1.26,,,T,1.39,,,Y,14.8,1.91
2002,10/9/02,10,AQUE,2,8.8,26,0.6,,0.03,,,0,,0,,,G,1.39,,,Y,0.6,0.03
2002,10/9/02,10,AQUE,2,8.8,27,1.3,,0.06,,,0,,0,,,G,1.39,,,Y,1.3,0.06
2002,10/9/02,10,AQUE,2,8.8,28,2.2,,0.12,,,0,,0,,,G,1.39,,,Y,2.2,0.12
2002,10/10/02,10,ABUR,1,9,1,1.5,,0.23,,,0,,0,,,G,29.62,,t,Y,1.5,0.23
2002,10/10/02,10,ABUR,1,9,2,4.2,,0.93,,,0,,0,,,G,29.62,,t,Y,4.2,0.93
2002,10/10/02,10,ABUR,1,9,3,3,,0.49,,,0,,0,,,G,29.62,,t,Y,3,0.49
2002,10/10/02,10,ABUR,1,9,4,2.9,,0.49,,,0,,0,,,G,29.62,,t,Y,2.9,0.49
2002,10/10/02,10,ABUR,1,9,5,6.2,,1.22,,,0,,0,,,G,29.62,,t,Y,6.2,1.22
2002,10/10/02,10,ABUR,1,9,6,7,,1.17,,,2.6,,1.12,,,G,29.62,,t,Y,9.6,2.29
2002,10/10/02,10,ABUR,1,9,7,6.1,,1.41,,,0,,0,,,G,29.62,,t,Y,6.1,1.41
2002,10/10/02,10,ABUR,1,9,8,2.3,,0.34,,,0,,0,,,G,29.62,,t,Y,2.3,0.34
2002,10/10/02,10,ABUR,1,9,9,3.4,,0.33,,,0,,0,,,S,29.62,,t,Y,3.4,0.33
2002,10/10/02,10,ABUR,1,9,10,3.8,,0.39,,,0,,0,,,T,29.62,,t,Y,3.8,0.39
2002,10/10/02,10,ABUR,1,9,11,3.8,,0.35,,,0,,0,,,S,29.62,,t,Y,3.8,0.35
2002,10/10/02,10,ABUR,1,9,12,1.5,,0.13,,,0,,0,,,C,29.62,,t,Y,1.5,0.13
2002,10/10/02,10,ABUR,1,9,13,7.7,,1.38,,,0,,0,,,T,29.62,,t,Y,7.7,1.38
2002,10/10/02,10,ABUR,1,9,14,9,,1.19,,,2.4,,0.88,,,T,29.62,,t,Y,11.4,2.07
2002,10/10/02,10,ABUR,1,9,15,9,,1.48,,,2,,0.88,,,T,29.62,,t,Y,11,2.36
2002,10/10/02,10,ABUR,1,9,16,8.6,,1.52,,,0,,0,,,T,29.62,,t,Y,8.6,1.52
2002,10/10/02,10,ABUR,1,9,17,9,,2.11,,,4.2,,1.64,,,G,29.62,,t,Y,13.2,3.75
2002,10/10/02,10,ABUR,1,9,18,9,,1.29,,,0,,0,,,G,29.62,,t,Y,9,1.29
2002,10/10/02,10,ABUR,1,9,19,9,,1.24,,,8.9,,3.98,,,T,29.62,,t,Y,17.9,5.22
2002,10/10/02,10,ABUR,1,9,20,7,,1.09,,,0,,0,,,G,29.62,,t,Y,7,1.09
2002,10/10/02,10,ABUR,1,9,21,9,,0.07,,,2.4,,0.97,,,T,29.62,,t,Y,11.4,1.04
2002,10/10/02,10,ABUR,1,9,22,8.3,,1.27,,,0,,0,,,G,29.62,,t,Y,8.3,1.27
2002,10/10/02,10,ABUR,1,9,23,9,,0.98,,,7.6,,3.02,,,G,29.62,,t,Y,16.6,4
2002,10/10/02,10,ABUR,1,9,24,6.8,,0.87,,,0,,0,,,C,29.62,,t,Y,6.8,0.87
2002,10/10/02,10,ABUR,1,9,25,0.8,,0.06,,,0,,0,,,G,29.62,,t,Y,0.8,0.06
2002,10/10/02,10,ABUR,1,9,26,,,0.71,,,0,,0,,,,29.62,,b,N,0,0.71
2002,10/10/02,10,ABUR,1,9,27,,,1.1,,,0,,0,,,,29.62,,b,N,0,1.1
2002,10/10/02,10,ABUR,1,9,28,,,1.21,,,0,,0,,,,29.62,,b,N,0,1.21
2002,10/10/02,10,ABUR,1,9,29,,,2.44,,,0,,0,,,,29.62,,b,N,0,2.44
2002,10/10/02,10,ABUR,1,9,30,,,3.34,,,0,,0,,,,29.62,,b,N,0,3.34
2002,10/10/02,10,ABUR,1,9,31,,,3.71,,,0,,0,,,,29.62,,b,N,0,3.71
2002,10/10/02,10,ABUR,1,9,32,,,2.72,,,0,,0,,,,29.62,,b,N,0,2.72
2002,10/10/02,10,ABUR,1,9,33,,,0.8,,,0,,0,,,,29.62,,b,N,0,0.8
2002,10/10/02,10,ABUR,1,9,34,,,0.68,,,0,,0,,,,29.62,,b,N,0,0.68
2002,10/10/02,10,ABUR,1,9,35,,,0.76,,,0,,0,,,,29.62,,b,N,0,0.76
2002,10/10/02,10,ABUR,1,9,36,,,2.04,,,0,,0,,,,29.62,,b,N,0,2.04
2002,10/10/02,10,ABUR,1,9,37,,,0.06,,,0,,0,,,,29.62,,b,N,0,0.06
2002,10/10/02,10,ABUR,1,9,38,,,1.59,,,0,,0,,,,29.62,,b,N,0,1.59
2002,10/10/02,10,ABUR,1,9,39,,,2.49,,,0,,0,,,,29.62,,b,N,0,2.49
2002,10/10/02,10,ABUR,1,9,40,,,2.32,,,0,,0,,,,29.62,,b,N,0,2.32
2002,10/10/02,10,ABUR,1,9,41,,,0.21,,,0,,0,,,,29.62,,b,N,0,0.21
2002,10/10/02,10,ABUR,1,9,42,,,2.77,,,0,,0,,,,29.62,,b,N,0,2.77
2002,11/12/02,11,ABUR,1,6.4,1,4.8,,0.36,,,0,,0,,,G,0.9,,,Y,4.8,0.36
2002,11/12/02,11,ABUR,1,6.4,2,5.2,,0.42,,,0,,0,,,G,0.9,,,Y,5.2,0.42
2002,11/12/02,11,ABUR,1,6.4,3,1.9,,0.11,,,0,,0,,,G,0.9,,,Y,1.9,0.11
2002,11/12/02,11,ABUR,1,6.4,4,4.2,,0.23,,,0,,0,,,G,0.9,,,Y,4.2,0.23
2002,11/12/02,11,ABUR,1,6.4,5,4.1,,0.26,,,0,,0,,,G,0.9,,,Y,4.1,0.26
2002,11/12/02,11,ABUR,1,6.4,6,1.8,,0.09,,,0,,0,,,G,0.9,,,Y,1.8,0.09
2002,11/12/02,11,ABUR,1,6.4,7,1.2,,0.06,,,0,,0,,,G,0.9,,,Y,1.2,0.06
2002,11/12/02,11,ABUR,1,6.4,8,1.2,,0.04,,,0,,0,,,G,0.9,,,Y,1.2,0.04
2002,11/12/02,11,ABUR,1,6.4,9,2.3,,0.14,,,0,,0,,,G,0.9,,,Y,2.3,0.14
2002,11/12/02,11,ABUR,1,6.4,10,2.3,,1.32,,0.08,0,,0,,,G,0.9,,,Y,2.3,1.32
2002,11/12/02,11,ABUR,1,6.4,11,1.8,,0.08,,,0,,0,,,G,0.9,,,Y,1.8,0.08
2002,11/12/02,11,ABUR,1,6.4,12,6.4,,0.45,,,1.6,,0.37,,,G,0.9,,,Y,8,0.82
2002,11/12/02,11,ABUR,1,6.4,13,6.4,,0.55,,,1.1,,0.22,,,G,0.9,,,Y,7.5,0.77
2002,11/12/02,11,ABUR,1,6.4,14,5.6,,0.13,,,0,,0,,,S,0.9,,,Y,5.6,0.13
2002,11/12/02,11,ABUR,1,6.4,15,0.7,,0.03,,,0,,0,,,G,0.9,,,Y,0.7,0.03
2002,11/12/02,11,ABUR,1,6.4,16,6.4,,0.32,,,2.8,,0.57,,,G,0.9,,,Y,9.2,0.89
2002,11/12/02,11,ABUR,1,6.4,17,1.9,,0.05,,,0,,0,,,G,0.9,,,Y,1.9,0.05
2002,11/12/02,11,ABUR,1,6.4,18,0.7,,0.04,,,0,,0,,,G,0.9,,,Y,0.7,0.04
2002,11/12/02,11,ABUR,1,6.4,19,0.5,,0.03,,,0,,0,,,G,0.9,,,Y,0.5,0.03
2002,11/12/02,11,ABUR,1,6.4,20,5.5,,0.47,,0.24,0,,0,,,G,0.9,,,Y,5.5,0.47
2002,11/12/02,11,ABUR,1,6.4,21,6.4,,0.3,,,2,,0.64,,,G,0.9,,,Y,8.4,0.94
2002,11/12/02,11,ABUR,1,6.4,22,2.9,,0.14,,,0,,0,,,G,0.9,,,Y,2.9,0.14
2002,11/12/02,11,ABUR,1,6.4,23,4.9,,0.11,,,0,,0,,,G,0.9,,,Y,4.9,0.11
2002,11/12/02,11,ABUR,1,6.4,24,5.1,,0.41,,,0,,0,,,G,0.9,,,Y,5.1,0.41
2002,11/12/02,11,ABUR,1,6.4,25,0.9,,0.05,,,0,,0,,,G,0.9,,,Y,0.9,0.05
2002,11/12/02,11,ABUR,1,6.4,26,1.1,,0.05,,,0,,0,,,G,0.9,,,Y,1.1,0.05
2002,11/12/02,11,ABUR,1,6.4,27,6.4,,0.49,,,3.3,,0.77,,,G,0.9,,,Y,9.7,1.26
2002,11/12/02,11,ABUR,1,6.4,28,6.4,,0.22,,,1,,0.05,,,C,0.9,,,Y,7.4,0.27
2002,11/12/02,11,ABUR,1,6.4,29,2.6,,0.16,,,0,,0,,,C,0.9,,,Y,2.6,0.16
2002,11/12/02,11,ABUR,1,6.4,30,2.7,,0.12,,,0,,0,,,C,0.9,,,Y,2.7,0.12
2002,11/12/02,11,ABUR,1,6.4,31,6.4,,0.41,,,4,,0.96,,,G,0.9,,,Y,10.4,1.37
2002,11/12/02,11,ABUR,1,6.4,32,5.8,,0.43,,,0,,0,,,G,0.9,,,Y,5.8,0.43
2002,11/12/02,11,ABUR,1,6.4,33,6.4,,0.39,,,4.5,,0.85,,,G,0.9,,,Y,10.9,1.24
2002,11/12/02,11,ABUR,1,6.4,34,6.4,,0.39,,,4.9,,1.2,,,G,0.9,,,Y,11.3,1.59
2002,11/12/02,11,ABUR,1,6.4,35,6.4,,0.38,,0.33,6.9,,1.48,,0.67,G,0.9,,,Y,13.3,1.86
2002,11/12/02,11,ABUR,1,6.4,36,6.4,,0.26,,,5.6,,1.13,,,G,0.9,,,Y,12,1.39
2002,11/12/02,11,ABUR,1,6.4,37,6.4,,0.29,,,3.7,,0.47,,,C,0.9,,,Y,10.1,0.76
2002,11/12/02,11,ABUR,1,6.4,38,6.4,,0.23,,,4.2,,0.25,,,S,0.9,,,Y,10.6,0.48
2002,11/12/02,11,ABUR,1,6.4,39,6.4,,0.29,,,5.9,,0.78,,,C,0.9,,,Y,12.3,1.07
2002,11/12/02,11,ABUR,1,6.4,40,3.8,,0.24,,,0,,0,,,G,0.9,,,Y,3.8,0.24
2002,11/12/02,11,ABUR,1,6.4,41,6.4,,0.24,,,2,,0.15,,,S,0.9,,,Y,8.4,0.39
2002,11/12/02,11,ABUR,1,6.4,42,6.4,,0.24,,,0,,0,,,C,0.9,,,Y,6.4,0.24
2002,11/12/02,11,ABUR,1,6.4,43,6.1,,0.94,,,0,,0,,,T,0.9,,,Y,6.1,0.94
2002,11/12/02,11,ABUR,1,6.4,44,6.4,,0.27,,,0.5,,0.03,,,C,0.9,,,Y,6.9,0.3
2002,11/12/02,11,ABUR,1,6.4,45,4.1,,0.21,,,0,,0,,,S,0.9,,,Y,4.1,0.21
2002,11/12/02,11,ABUR,1,6.4,46,1,,0.05,,,0,,0,,,S,0.9,,,Y,1,0.05
2002,11/12/02,11,ABUR,1,6.4,47,0.6,,0.04,,,0,,0,,,G,0.9,,,Y,0.6,0.04
2002,11/12/02,11,ABUR,1,6.4,48,6.4,,0.24,,,0,,0,,,S,0.9,,,Y,6.4,0.24
2002,11/12/02,11,ABUR,1,6.4,49,6.4,,0.35,,,8.3,,1.94,,,C,0.9,,,Y,14.7,2.29
2002,11/12/02,11,ABUR,1,6.4,50,6.4,,0.32,,,2.5,,0.15,,,G,0.9,,,Y,8.9,0.47
2002,11/12/02,11,ABUR,1,6.4,51,2,,0.1,,,0,,0,,,S,0.9,,,Y,2,0.1
2002,11/12/02,11,ABUR,1,6.4,52,6.4,,0.3,,,0.8,,0.04,,,C,0.9,,,Y,7.2,0.34
2002,11/12/02,11,ABUR,1,6.4,53,4.3,,0.22,,,0,,0,,,S,0.9,,,Y,4.3,0.22
2002,11/12/02,11,ABUR,1,6.4,54,6,,0.31,,,0,,0,,,S,0.9,,,Y,6,0.31
2002,11/12/02,11,ABUR,1,6.4,55,0.7,,0.03,,,0,,0,,,S,0.9,,,Y,0.7,0.03
2002,11/12/02,11,ABUR,1,6.4,56,0.7,,0.03,,,0,,0,,,S,0.9,,,Y,0.7,0.03
2002,11/15/02,11,AQUE,1,6.4,1,4.4,,0.4,,,0,,0,,,G,2.99,,,Y,4.4,0.4
2002,11/15/02,11,AQUE,1,6.4,2,2.9,,0.14,,,0,,0,,,G,2.99,,,Y,2.9,0.14
2002,11/15/02,11,AQUE,1,6.4,3,1,,0.04,,,0,,0,,,G,2.99,,,Y,1,0.04
2002,11/15/02,11,AQUE,1,6.4,4,4.3,,0.22,,,0,,0,,,G,2.99,,,Y,4.3,0.22
2002,11/15/02,11,AQUE,1,6.4,5,4.7,,0.11,,,0,,0,,,G,2.99,,,Y,4.7,0.11
2002,11/15/02,11,AQUE,1,6.4,6,6.4,,0.16,,,2.5,,0.24,,,G,2.99,,,Y,8.9,0.4
2002,11/15/02,11,AQUE,1,6.4,7,4.3,,0.18,,,0,,0,,,S,2.99,,,Y,4.3,0.18
2002,11/15/02,11,AQUE,1,6.4,8,2.1,,0.09,,,0,,0,,,G,2.99,,,Y,2.1,0.09
2002,11/15/02,11,AQUE,1,6.4,9,1.3,,0.05,,,0,,0,,,G,2.99,,,Y,1.3,0.05
2002,11/15/02,11,AQUE,1,6.4,10,1.7,,0.07,,,0,,0,,,G,2.99,,,Y,1.7,0.07
2002,11/15/02,11,AQUE,1,6.4,11,2.4,,0.1,,,0,,0,,,G,2.99,,,Y,2.4,0.1
2002,11/15/02,11,AQUE,1,6.4,12,6.4,,0.3,,,7.3,,1.55,,,G,2.99,,,Y,13.7,1.85
2002,11/15/02,11,AQUE,1,6.4,13,6.4,,0.28,,,3.6,,0.38,,,G,2.99,,,Y,10,0.66
2002,11/15/02,11,AQUE,1,6.4,14,6.4,,0.18,,,2.8,,0.43,,,T,2.99,,,Y,9.2,0.61
2002,11/15/02,11,AQUE,1,6.4,15,6.4,,0.18,,,0.4,,0.01,,,T,2.99,,,Y,6.8,0.19
2002,11/15/02,11,AQUE,1,6.4,16,0.6,,0.01,,,0,,0,,,G,2.99,,,Y,0.6,0.01
2002,11/15/02,11,AQUE,1,6.4,17,2.4,,0.05,,,0,,0,,,S,2.99,,,Y,2.4,0.05
2002,11/15/02,11,AQUE,1,6.4,18,6.4,,0.17,,,0.6,,0.01,,,G,2.99,,,Y,7,0.18
2002,11/15/02,11,AQUE,1,6.4,19,1.8,,0.11,,,0,,0,,,G,2.99,,,Y,1.8,0.11
2002,11/15/02,11,AQUE,1,6.4,20,1.3,,0.04,,,0,,0,,,G,2.99,,,Y,1.3,0.04
2002,11/15/02,11,AQUE,1,6.4,21,6.4,,0.29,,,6.9,,1.29,,,T,2.99,,,Y,13.3,1.58
2002,11/15/02,11,AQUE,1,6.4,22,6.4,,0.26,,,2,,0.3,,,G,2.99,,,Y,8.4,0.56
2002,11/15/02,11,AQUE,1,6.4,23,1,,0.04,,,0,,0,,,S,2.99,,,Y,1,0.04
2002,11/15/02,11,AQUE,1,6.4,24,6.4,,0.29,,,0.3,,0.05,,,G,2.99,,,Y,6.7,0.34
2002,11/15/02,11,AQUE,1,6.4,25,6.4,,0.47,,,1.9,,0.53,,,G,2.99,,,Y,8.3,1
2002,11/15/02,11,AQUE,1,6.4,26,6.4,,0.27,,,0,,0,,,G,2.99,,,Y,6.4,0.27
2002,11/15/02,11,AQUE,1,6.4,27,5.2,,0.22,,,0,,0,,,T,2.99,,,Y,5.2,0.22
2002,11/15/02,11,AQUE,1,6.4,28,6.4,,0.32,,,3.9,,0.64,,,G,2.99,,,Y,10.3,0.96
2002,11/15/02,11,AQUE,1,6.4,29,6.4,,0.24,,,5.3,,0.83,,,T,2.99,,,Y,11.7,1.07
2002,11/15/02,11,AQUE,1,6.4,30,6.4,,0.33,,,1.6,,0.24,,,G,2.99,,,Y,8,0.57
2002,11/15/02,11,AQUE,1,6.4,31,5,,0.37,,,0,,0,,,G,2.99,,,Y,5,0.37
2002,11/15/02,11,AQUE,1,6.4,32,6.4,,0.38,,,1.4,,0.14,,,G,2.99,,,Y,7.8,0.52
2002,11/15/02,11,AQUE,1,6.4,33,1.5,,0.11,,,0,,0,,,G,2.99,,,Y,1.5,0.11
2002,11/15/02,11,AQUE,1,6.4,34,6.4,,0.23,,,4,,0.69,,,G,2.99,,,Y,10.4,0.92
2002,11/15/02,11,AQUE,1,6.4,35,5.1,,0.17,,,0,,0,,,G,2.99,,,Y,5.1,0.17
2002,11/15/02,11,AQUE,1,6.4,36,0.8,,0.06,,,0,,0,,,G,2.99,,,Y,0.8,0.06
2002,11/15/02,11,AQUE,1,6.4,37,6.4,,0.3,,,4.2,,1.14,,,T,2.99,,,Y,10.6,1.44
2002,11/15/02,11,AQUE,1,6.4,38,5.7,,0.22,,,0,,0,,,T,2.99,,,Y,5.7,0.22
2002,11/15/02,11,AQUE,1,6.4,39,2.6,,0.1,,,0,,0,,,G,2.99,,,Y,2.6,0.1
2002,11/15/02,11,AQUE,1,6.4,40,2,,0.11,,,0,,0,,,G,2.99,,,Y,2,0.11
2002,11/15/02,11,AQUE,1,6.4,41,3.5,,0.11,,,0,,0,,,G,2.99,,,Y,3.5,0.11
2002,11/15/02,11,AQUE,1,6.4,42,6.4,,0.24,,,0.4,,0.04,,,S,2.99,,,Y,6.8,0.28
2002,11/15/02,11,AQUE,1,6.4,43,6.4,,0.27,,,7.6,,1.37,,,T,2.99,,,Y,14,1.64
2002,11/15/02,11,AQUE,1,6.4,44,2.4,,0.08,,,0,,0,,,G,2.99,,,Y,2.4,0.08
2002,11/15/02,11,AQUE,1,6.4,45,3.2,,0.13,,,0,,0,,,G,2.99,,,Y,3.2,0.13
2002,11/15/02,11,AQUE,1,6.4,46,2.2,,0.17,,,0,,0,,,G,2.99,,,Y,2.2,0.17
2002,11/15/02,11,AQUE,1,6.4,47,6.4,,0.24,,,0.2,,0.02,,,T,2.99,,,Y,6.6,0.26
2002,11/15/02,11,AQUE,1,6.4,48,5,,0.17,,,0,,0,,,T,2.99,,,Y,5,0.17
2002,11/15/02,11,AQUE,1,6.4,49,1,,0.02,,,0,,0,,,G,2.99,,,Y,1,0.02
2002,11/15/02,11,AQUE,1,6.4,50,5.4,,0.16,,,0,,0,,,G,2.99,,,Y,5.4,0.16
2002,11/15/02,11,AQUE,1,6.4,51,3,,0.12,,,0,,0,,,G,2.99,,,Y,3,0.12
2002,11/15/02,11,AQUE,1,6.4,52,5.8,,0.53,,,0,,0,,,G,2.99,,,Y,5.8,0.53
2002,11/15/02,11,AQUE,1,6.4,53,6.4,,0.21,,,3,,1.04,,,S,2.99,,,Y,9.4,1.25
2002,11/15/02,11,AQUE,1,6.4,54,6.4,,0.28,,,0.3,,0.1,,,T,2.99,,,Y,6.7,0.38
2002,11/15/02,11,AQUE,1,6.4,55,6.4,,0.2,,,2.4,,0.25,,,T,2.99,,,Y,8.8,0.45
2002,11/15/02,11,AQUE,1,6.4,56,4.1,,0.12,,,0,,0,,,T,2.99,,,Y,4.1,0.12
2002,11/15/02,11,AQUE,1,6.4,57,6.4,,0.33,,,2.1,,0.71,,,G,2.99,,,Y,8.5,1.04
2002,11/15/02,11,AQUE,1,6.4,58,4.2,,0.46,,,0,,0,,,G,2.99,,,Y,4.2,0.46
2002,11/15/02,11,AQUE,1,6.4,59,1.8,,0.02,,,0,,0,,,S,2.99,,,Y,1.8,0.02
2002,11/15/02,11,AQUE,1,6.4,60,6.4,,0.14,,,7.2,,0.22,,,T,2.99,,,Y,13.6,0.36
2002,11/12/02,11,MOHK,1,7.9,1,5.7,,0.24,,,0,,0,,,G,1.99,,,Y,5.7,0.24
2002,11/12/02,11,MOHK,1,7.9,2,0.8,,0.04,,,0,,0,,,G,1.99,,,Y,0.8,0.04
2002,11/12/02,11,MOHK,1,7.9,3,0.5,,0.02,,,0,,0,,,G,1.99,,,Y,0.5,0.02
2002,11/12/02,11,MOHK,1,7.9,4,0.7,,0.02,,,0,,0,,,G,1.99,,,Y,0.7,0.02
2002,11/12/02,11,MOHK,1,7.9,5,1.2,,0.03,,,0,,0,,,T,1.99,,,Y,1.2,0.03
2002,11/12/02,11,MOHK,1,7.9,6,2.4,,0.11,,,0,,0,,,G,1.99,,,Y,2.4,0.11
2002,11/12/02,11,MOHK,1,7.9,7,4.3,,0.21,,,0,,0,,,G,1.99,,,Y,4.3,0.21
2002,11/12/02,11,MOHK,1,7.9,8,1.7,,0.09,,,0,,0,,,G,1.99,,,Y,1.7,0.09
2002,11/12/02,11,MOHK,1,7.9,9,3.2,,0.18,,,0,,0,,,G,1.99,,,Y,3.2,0.18
2002,11/12/02,11,MOHK,1,7.9,10,3.9,,0.19,,,0,,0,,,G,1.99,,,Y,3.9,0.19
2002,11/12/02,11,MOHK,1,7.9,11,0.9,,0.04,,,0,,0,,,G,1.99,,,Y,0.9,0.04
2002,11/12/02,11,MOHK,1,7.9,12,7.9,,0.56,,,1.1,,0.22,,,G,1.99,,,Y,9,0.78
2002,11/12/02,11,MOHK,1,7.9,13,6.6,,0.27,,,0,,0,,,T,1.99,,,Y,6.6,0.27
2002,11/12/02,11,MOHK,1,7.9,14,3.6,,0.17,,,0,,0,,,S,1.99,,,Y,3.6,0.17
2002,11/12/02,11,MOHK,1,7.9,15,2.3,,0.12,,,0,,0,,,G,1.99,,,Y,2.3,0.12
2002,11/12/02,11,MOHK,1,7.9,16,3.2,,0.18,,0.11,0,,0,,,G,1.99,,,Y,3.2,0.18
